magnitude,jerk,variance,peak_freq,zero_cross,duration,class_id,class_label
1.0184,0.0375,0.0104,0.1971,0,100.00,3,STATIC
1.0128,0.0082,0.0064,1.8449,2,100.00,3,STATIC
1.0071,0.0288,0.0025,1.4842,3,100.00,3,STATIC
1.0014,0.0244,0.0085,1.1215,1,100.00,3,STATIC
1.0158,0.0202,0.0146,1.7658,1,100.00,3,STATIC
1.0101,0.0407,0.0106,0.4013,3,100.00,3,STATIC
0.9846,0.0117,0.0168,0.0552,2,100.00,3,STATIC
1.0189,0.0323,0.0128,1.6909,0,100.00,3,STATIC
0.9932,0.0028,0.0188,1.3256,0,100.00,3,STATIC
1.0077,0.0487,0.0050,0.9761,2,100.00,3,STATIC
1.0016,0.0189,0.0008,1.5950,1,100.00,3,STATIC
1.0161,0.0147,0.0170,0.2437,1,100.00,3,STATIC
1.0104,0.0352,0.0130,1.8802,3,100.00,3,STATIC
0.9848,0.0310,0.0091,0.5234,2,100.00,3,STATIC
1.0190,0.0016,0.0151,0.1591,0,100.00,3,STATIC
1.0136,0.0225,0.0012,0.8129,2,100.00,3,STATIC
0.9878,0.0180,0.0172,0.4447,2,100.00,3,STATIC
1.0023,0.0388,0.0033,1.0929,1,100.00,3,STATIC
1.0164,0.0092,0.0093,1.7234,1,100.00,3,STATIC
0.9908,0.0300,0.0054,1.3659,1,100.00,3,STATIC
1.0052,0.0006,0.0114,1.0110,3,100.00,3,STATIC
1.0196,0.0464,0.0075,0.6558,2,100.00,3,STATIC
0.9939,0.0172,0.0136,0.2919,0,100.00,3,STATIC
1.0081,0.0376,0.0096,0.9253,2,100.00,3,STATIC
0.9827,0.0084,0.0057,0.5796,0,100.00,3,STATIC
0.9969,0.0039,0.0117,0.2100,3,100.00,3,STATIC
0.9911,0.0245,0.0177,1.8453,1,100.00,3,STATIC
1.0054,0.0451,0.0138,1.4843,3,100.00,3,STATIC
1.0198,0.0409,0.0199,0.1288,1,100.00,3,STATIC
1.0141,0.0365,0.0059,1.7670,2,100.00,3,STATIC
1.0087,0.0323,0.0021,1.4183,2,100.00,3,STATIC
0.9828,0.0277,0.0180,0.0446,0,100.00,3,STATIC
1.0172,0.0236,0.0041,1.6908,3,100.00,3,STATIC
0.9915,0.0190,0.0101,0.3310,1,100.00,3,STATIC
1.0059,0.0148,0.0062,0.9736,3,100.00,3,STATIC
0.9800,0.0352,0.0121,1.5998,3,100.00,3,STATIC
0.9943,0.0308,0.0082,0.2404,0,100.00,3,STATIC
0.9890,0.0269,0.0144,1.8985,0,100.00,3,STATIC
0.9834,0.0227,0.0005,1.5442,0,100.00,3,STATIC
1.0176,0.0432,0.0165,1.1771,0,100.00,3,STATIC
1.0120,0.0139,0.0126,1.8202,3,100.00,3,STATIC
1.0063,0.0095,0.0186,0.4556,1,100.00,3,STATIC
1.0004,0.0048,0.0045,1.0871,1,100.00,3,STATIC
1.0150,0.0008,0.0107,1.7385,1,100.00,3,STATIC
1.0092,0.0214,0.0167,0.3736,2,100.00,3,STATIC
1.0037,0.0422,0.0028,0.0206,2,100.00,3,STATIC
1.0179,0.0126,0.0188,0.6532,0,100.00,3,STATIC
0.9921,0.0082,0.0049,1.2897,1,100.00,3,STATIC
0.9865,0.0288,0.0009,1.9283,1,100.00,3,STATIC
1.0008,0.0495,0.0070,0.5720,3,100.00,3,STATIC
0.9952,0.0202,0.0130,1.2109,3,100.00,3,STATIC
0.9894,0.0407,0.0190,0.8442,2,100.00,3,STATIC
1.0040,0.0367,0.0152,1.4985,0,100.00,3,STATIC
1.0184,0.0074,0.0113,0.1458,2,100.00,3,STATIC
0.9925,0.0028,0.0072,1.7736,2,100.00,3,STATIC
0.9868,0.0234,0.0132,0.4082,1,100.00,3,STATIC
1.0013,0.0443,0.0094,0.0607,3,100.00,3,STATIC
1.0156,0.0398,0.0054,1.6974,3,100.00,3,STATIC
0.9900,0.0106,0.0015,0.3396,1,100.00,3,STATIC
1.0043,0.0061,0.0075,0.9781,2,100.00,3,STATIC
0.9985,0.0267,0.0135,0.6106,2,100.00,3,STATIC
0.9931,0.0226,0.0097,0.2657,2,100.00,3,STATIC
1.0074,0.0182,0.0057,1.9043,2,100.00,3,STATIC
0.9815,0.0387,0.0017,1.5345,3,100.00,3,STATIC
1.0158,0.0092,0.0177,0.1701,1,100.00,3,STATIC
0.9904,0.0301,0.0139,0.8241,3,100.00,3,STATIC
1.0046,0.0257,0.0099,1.4604,0,100.00,3,STATIC
0.9990,0.0465,0.0160,0.1022,0,100.00,3,STATIC
0.9934,0.0171,0.0121,0.7451,2,100.00,3,STATIC
1.0076,0.0378,0.0181,1.3813,2,100.00,3,STATIC
1.0020,0.0333,0.0141,1.0236,1,100.00,3,STATIC
0.9962,0.0289,0.0101,1.6539,3,100.00,3,STATIC
1.0106,0.0496,0.0162,0.2967,3,100.00,3,STATIC
0.9848,0.0451,0.0122,0.9307,1,100.00,3,STATIC
1.0193,0.0159,0.0183,1.5788,0,100.00,3,STATIC
1.0135,0.0365,0.0144,0.2162,0,100.00,3,STATIC
1.0079,0.0072,0.0004,0.8590,2,100.00,3,STATIC
1.0023,0.0029,0.0165,0.4998,2,100.00,3,STATIC
0.9966,0.0235,0.0125,0.1394,3,100.00,3,STATIC
0.9911,0.0444,0.0086,0.7916,3,100.00,3,STATIC
0.9854,0.0149,0.0047,0.4264,1,100.00,3,STATIC
1.0196,0.0354,0.0106,1.0581,3,100.00,3,STATIC
0.9942,0.0065,0.0169,0.7135,2,100.00,3,STATIC
0.9884,0.0269,0.0028,0.3462,2,100.00,3,STATIC
1.0028,0.0227,0.0090,1.9924,2,100.00,3,STATIC
0.9971,0.0434,0.0050,0.6329,2,100.00,3,STATIC
0.9913,0.0387,0.0110,0.2605,1,100.00,3,STATIC
0.9857,0.0095,0.0170,0.9051,3,100.00,3,STATIC
0.9999,0.0050,0.0130,1.5383,3,100.00,3,STATIC
1.0142,0.0256,0.0190,0.1780,2,100.00,3,STATIC
0.9887,0.0465,0.0152,0.8284,0,100.00,3,STATIC
0.9830,0.0171,0.0012,0.4641,0,100.00,3,STATIC
1.0173,0.0127,0.0172,1.1006,0,100.00,3,STATIC
0.9917,0.0334,0.0133,0.7463,1,100.00,3,STATIC
0.9859,0.0039,0.0194,0.3815,1,100.00,3,STATIC
1.0003,0.0496,0.0154,1.0250,1,100.00,3,STATIC
1.0146,0.0202,0.0014,1.6594,3,100.00,3,STATIC
1.0090,0.0410,0.0176,1.3081,0,100.00,3,STATIC
1.0034,0.0368,0.0136,0.9517,0,100.00,3,STATIC
0.9977,0.0073,0.0197,0.5892,2,100.00,3,STATIC
0.9920,0.0030,0.0157,1.2249,2,100.00,3,STATIC
0.9863,0.0487,0.0118,0.8669,3,100.00,3,STATIC
0.9807,0.0443,0.0178,0.5109,3,100.00,3,STATIC
0.9950,0.0400,0.0039,1.1493,3,100.00,3,STATIC
0.9893,0.0106,0.0199,1.7858,2,100.00,3,STATIC
1.0038,0.0314,0.0160,0.4326,2,100.00,3,STATIC
0.9980,0.0020,0.0020,1.0692,0,100.00,3,STATIC
1.0124,0.0475,0.0081,1.7096,0,100.00,3,STATIC
1.0066,0.0431,0.0141,0.3444,3,100.00,3,STATIC
0.9810,0.0138,0.0102,0.9876,3,100.00,3,STATIC
0.9952,0.0343,0.0161,1.6201,3,100.00,3,STATIC
1.0098,0.0302,0.0023,0.2724,3,100.00,3,STATIC
1.0039,0.0257,0.0183,1.9010,0,100.00,3,STATIC
0.9985,0.0467,0.0145,0.5553,2,100.00,3,STATIC
0.9927,0.0172,0.0005,0.1926,0,100.00,3,STATIC
0.9870,0.0378,0.0165,0.8307,0,100.00,3,STATIC
1.0016,0.0337,0.0027,0.4813,1,100.00,3,STATIC
0.9956,0.0040,0.0086,0.1056,1,100.00,3,STATIC
1.0100,0.0247,0.0047,1.7498,1,100.00,3,STATIC
1.0042,0.0202,0.0006,1.3814,2,100.00,3,STATIC
0.9987,0.0409,0.0167,1.0319,2,100.00,3,STATIC
1.0130,0.0366,0.0028,1.6686,2,100.00,3,STATIC
0.9874,0.0324,0.0189,0.3147,0,100.00,3,STATIC
1.0016,0.0278,0.0148,0.9448,1,100.00,3,STATIC
0.9961,0.0487,0.0110,1.5968,1,100.00,3,STATIC
1.0102,0.0441,0.0169,1.2236,3,100.00,3,STATIC
1.0047,0.0400,0.0031,1.8739,1,100.00,3,STATIC
0.9991,0.0107,0.0091,1.5155,0,100.00,3,STATIC
0.9935,0.0314,0.0052,0.1583,2,100.00,3,STATIC
0.9877,0.0270,0.0113,0.7942,2,100.00,3,STATIC
0.9821,0.0227,0.0073,0.4373,0,100.00,3,STATIC
1.0165,0.0434,0.0034,0.0769,3,100.00,3,STATIC
1.0106,0.0137,0.0194,0.7075,1,100.00,3,STATIC
1.0050,0.0095,0.0154,0.3480,1,100.00,3,STATIC
1.0194,0.0052,0.0115,1.9947,3,100.00,3,STATIC
1.0136,0.0007,0.0075,0.6272,2,100.00,3,STATIC
0.9880,0.0214,0.0036,1.2732,2,100.00,3,STATIC
0.9824,0.0422,0.0097,0.9144,2,100.00,3,STATIC
1.0166,0.0377,0.0057,0.5486,3,100.00,3,STATIC
0.9911,0.0085,0.0018,1.1972,3,100.00,3,STATIC
1.0055,0.0291,0.0078,1.8387,3,100.00,3,STATIC
1.0195,0.0495,0.0038,0.4626,1,100.00,3,STATIC
0.9940,0.0202,0.0098,0.1077,2,100.00,3,STATIC
0.9886,0.0163,0.0061,0.7681,2,100.00,3,STATIC
1.0030,0.0371,0.0122,1.4085,2,100.00,3,STATIC
0.9970,0.0073,0.0181,1.0335,0,100.00,3,STATIC
1.0114,0.0031,0.0141,0.6761,3,100.00,3,STATIC
0.9857,0.0236,0.0101,1.3109,1,100.00,3,STATIC
0.9801,0.0443,0.0062,1.9565,1,100.00,3,STATIC
0.9942,0.0147,0.0122,1.5858,3,100.00,3,STATIC
0.9888,0.0107,0.0184,1.2371,2,100.00,3,STATIC
0.9830,0.0311,0.0043,1.8712,0,100.00,3,STATIC
0.9976,0.0271,0.0005,1.5271,2,100.00,3,STATIC
1.0117,0.0475,0.0065,1.1528,2,100.00,3,STATIC
1.0060,0.0181,0.0125,1.7919,1,100.00,3,STATIC
1.0004,0.0139,0.0086,0.4389,1,100.00,3,STATIC
0.9946,0.0094,0.0146,1.0699,1,100.00,3,STATIC
1.0091,0.0052,0.0107,0.7193,0,100.00,3,STATIC
0.9832,0.0005,0.0066,1.3447,2,100.00,3,STATIC
0.9979,0.0218,0.0129,1.0083,0,100.00,3,STATIC
1.0120,0.0421,0.0189,0.6352,2,100.00,3,STATIC
1.0066,0.0380,0.0150,0.2895,3,100.00,3,STATIC
1.0007,0.0334,0.0010,0.9177,3,100.00,3,STATIC
1.0151,0.0041,0.0070,0.5586,1,100.00,3,STATIC
1.0093,0.0246,0.0130,1.1907,1,100.00,3,STATIC
1.0039,0.0456,0.0092,1.8457,0,100.00,3,STATIC
1.0181,0.0161,0.0152,1.4761,2,100.00,3,STATIC
1.0125,0.0119,0.0013,1.1234,0,100.00,3,STATIC
0.9868,0.0324,0.0073,1.7599,2,100.00,3,STATIC
0.9812,0.0282,0.0034,0.4051,1,100.00,3,STATIC
0.9955,0.0237,0.0194,0.0440,3,100.00,3,STATIC
0.9898,0.0444,0.0155,1.6840,1,100.00,3,STATIC
1.0042,0.0152,0.0016,0.3284,3,100.00,3,STATIC
1.0184,0.0356,0.0075,1.9599,2,100.00,3,STATIC
1.0130,0.0066,0.0137,0.6114,2,100.00,3,STATIC
0.9871,0.0020,0.0197,0.2417,2,100.00,3,STATIC
0.9816,0.0478,0.0058,0.8910,3,100.00,3,STATIC
0.9958,0.0433,0.0018,0.5223,3,100.00,3,STATIC
0.9901,0.0140,0.0178,0.1594,1,100.00,3,STATIC
1.0042,0.0343,0.0037,1.7876,1,100.00,3,STATIC
0.9987,0.0301,0.0099,0.4386,2,100.00,3,STATIC
1.0132,0.0010,0.0060,1.0849,2,100.00,3,STATIC
0.9873,0.0463,0.0019,0.7107,2,100.00,3,STATIC
0.9816,0.0420,0.0080,1.3533,2,100.00,3,STATIC
0.9961,0.0378,0.0041,1.0020,3,100.00,3,STATIC
1.0104,0.0333,0.0101,1.6364,3,100.00,3,STATIC
0.9848,0.0292,0.0062,1.2837,3,100.00,3,STATIC
1.0191,0.0248,0.0122,0.9230,1,100.00,3,STATIC
0.9934,0.0204,0.0183,1.5594,2,100.00,3,STATIC
0.9881,0.0416,0.0146,0.2240,2,100.00,3,STATIC
1.0022,0.0119,0.0005,0.8499,0,100.00,3,STATIC
0.9967,0.0077,0.0166,0.4955,2,100.00,3,STATIC
1.0109,0.0282,0.0126,0.1294,3,100.00,3,STATIC
1.0054,0.0490,0.0087,0.7789,1,100.00,3,STATIC
0.9995,0.0194,0.0147,0.4052,3,100.00,3,STATIC
0.9938,0.0400,0.0007,0.0463,0,100.00,3,STATIC
1.0081,0.0106,0.0167,1.6838,0,100.00,3,STATIC
0.9826,0.0314,0.0129,0.3299,2,100.00,3,STATIC
1.0168,0.0019,0.0189,0.9643,2,100.00,3,STATIC
1.0113,0.0478,0.0050,1.6127,3,100.00,3,STATIC
1.0055,0.0432,0.0010,0.2445,3,100.00,3,STATIC
0.9998,0.0388,0.0070,0.8837,3,100.00,3,STATIC
0.9942,0.0346,0.0131,1.5263,1,100.00,3,STATIC
1.0085,0.0302,0.0091,1.1655,2,100.00,3,STATIC
1.0028,0.0010,0.0152,0.8078,2,100.00,3,STATIC
0.9972,0.0216,0.0113,1.4507,0,100.00,3,STATIC
1.0115,0.0422,0.0173,1.0856,0,100.00,3,STATIC
1.0060,0.0381,0.0034,1.7387,3,100.00,3,STATIC
0.9803,0.0337,0.0095,1.3770,3,100.00,3,STATIC
1.0145,0.0041,0.0054,0.0078,1,100.00,3,STATIC
1.0089,0.0249,0.0015,0.6513,2,100.00,3,STATIC
0.9831,0.0453,0.0075,0.2809,0,100.00,3,STATIC
0.9977,0.0413,0.0037,0.9383,2,100.00,3,STATIC
0.9919,0.0368,0.0097,0.5731,2,100.00,3,STATIC
1.0062,0.0325,0.0057,1.2122,1,100.00,3,STATIC
1.0006,0.0031,0.0118,0.8529,1,100.00,3,STATIC
0.9948,0.0486,0.0078,1.4857,1,100.00,3,STATIC
0.9892,0.0194,0.0139,0.1295,3,100.00,3,STATIC
1.0036,0.0401,0.0100,1.7743,2,100.00,3,STATIC
1.0178,0.0357,0.0060,0.4083,0,100.00,3,STATIC
1.0122,0.0315,0.0021,1.0518,2,100.00,3,STATIC
0.9867,0.0272,0.0182,0.6998,2,100.00,3,STATIC
1.0010,0.0229,0.0142,0.3396,1,100.00,3,STATIC
1.0152,0.0183,0.0102,0.9692,3,100.00,3,STATIC
0.9895,0.0389,0.0162,0.6084,1,100.00,3,STATIC
0.9840,0.0348,0.0024,0.2574,3,100.00,3,STATIC
0.9983,0.0053,0.0084,0.8973,2,100.00,3,STATIC
0.9926,0.0010,0.0145,1.5345,0,100.00,3,STATIC
0.9869,0.0217,0.0105,0.1747,2,100.00,3,STATIC
0.9813,0.0423,0.0165,0.8151,1,100.00,3,STATIC
0.9956,0.0378,0.0126,1.4539,1,100.00,3,STATIC
0.9899,0.0336,0.0086,1.0936,3,100.00,3,STATIC
1.0041,0.0041,0.0146,0.7284,3,100.00,3,STATIC
0.9986,0.0249,0.0007,1.3742,2,100.00,3,STATIC
1.0130,0.0206,0.0068,0.0202,0,100.00,3,STATIC
0.9872,0.0412,0.0028,1.6545,2,100.00,3,STATIC
0.9817,0.0120,0.0190,0.3005,2,100.00,3,STATIC
1.0159,0.0075,0.0049,0.9340,1,100.00,3,STATIC
1.0103,0.0283,0.0010,0.5797,3,100.00,3,STATIC
1.0046,0.0489,0.0071,1.2193,3,100.00,3,STATIC
0.9989,0.0444,0.0031,1.8555,1,100.00,3,STATIC
1.0131,0.0398,0.0090,0.4854,2,100.00,3,STATIC
1.0076,0.0358,0.0052,0.1359,2,100.00,3,STATIC
1.0017,0.0061,0.0011,1.7606,0,100.00,3,STATIC
1.0163,0.0271,0.0173,0.4193,0,100.00,3,STATIC
0.9905,0.0226,0.0033,0.0502,1,100.00,3,STATIC
1.0051,0.0186,0.0195,1.7067,1,100.00,3,STATIC
0.9991,0.0388,0.0154,0.3262,3,100.00,3,STATIC
1.0136,0.0347,0.0115,0.9791,0,100.00,3,STATIC
1.0080,0.0055,0.0077,1.6249,2,100.00,3,STATIC
0.9825,0.0264,0.0138,1.2694,0,100.00,3,STATIC
0.9968,0.0470,0.0198,0.9124,2,100.00,3,STATIC
0.9909,0.0173,0.0157,0.5374,1,100.00,3,STATIC
1.0054,0.0132,0.0019,1.1873,3,100.00,3,STATIC
0.9997,0.0087,0.0079,1.8224,1,100.00,3,STATIC
1.0141,0.0294,0.0139,1.4656,1,100.00,3,STATIC
0.9880,0.0246,0.0198,0.0833,0,100.00,3,STATIC
1.0028,0.0208,0.0061,0.7488,2,100.00,3,STATIC
0.9970,0.0412,0.0021,0.3824,0,100.00,3,STATIC
1.0113,0.0120,0.0182,0.0236,2,100.00,3,STATIC
1.0054,0.0323,0.0041,1.6494,3,100.00,3,STATIC
0.9999,0.0281,0.0102,0.2983,1,100.00,3,STATIC
0.9942,0.0488,0.0062,1.9368,1,100.00,3,STATIC
0.9887,0.0446,0.0124,1.5876,1,100.00,3,STATIC
1.0029,0.0151,0.0083,0.2172,2,100.00,3,STATIC
1.0173,0.0108,0.0145,0.8608,0,100.00,3,STATIC
1.0116,0.0065,0.0005,1.5019,0,100.00,3,STATIC
1.0061,0.0273,0.0066,1.1510,3,100.00,3,STATIC
1.0003,0.0228,0.0026,0.7793,3,100.00,3,STATIC
0.9945,0.0432,0.0085,0.4131,3,100.00,3,STATIC
0.9889,0.0390,0.0047,0.0608,1,100.00,3,STATIC
0.9833,0.0097,0.0008,0.7053,0,100.00,3,STATIC
0.9976,0.0053,0.0067,0.3398,2,100.00,3,STATIC
0.9919,0.0010,0.0028,1.9798,0,100.00,3,STATIC
0.9865,0.0220,0.0090,1.6342,2,100.00,3,STATIC
0.9806,0.0174,0.0150,1.2622,3,100.00,3,STATIC
1.0150,0.0130,0.0110,1.9027,1,100.00,3,STATIC
1.0093,0.0087,0.0071,1.5445,1,100.00,3,STATIC
0.9836,0.0043,0.0131,1.1822,3,100.00,3,STATIC
1.0179,0.0499,0.0191,1.8208,2,100.00,3,STATIC
0.9924,0.0458,0.0153,1.4717,0,100.00,3,STATIC
0.9867,0.0165,0.0114,0.1098,2,100.00,3,STATIC
1.0009,0.0118,0.0073,1.7419,3,100.00,3,STATIC
1.0154,0.0327,0.0034,1.3907,3,100.00,3,STATIC
0.9896,0.0282,0.0094,0.0210,1,100.00,3,STATIC
0.9840,0.0489,0.0055,1.6666,1,100.00,3,STATIC
0.9984,0.0195,0.0015,1.3076,2,100.00,3,STATIC
0.9927,0.0152,0.0176,1.9477,0,100.00,3,STATIC
0.9868,0.0356,0.0035,0.5711,0,100.00,3,STATIC
1.0013,0.0314,0.0197,0.2214,2,100.00,3,STATIC
0.9957,0.0272,0.0158,0.8665,3,100.00,3,STATIC
1.0099,0.0476,0.0118,1.5011,3,100.00,3,STATIC
0.9843,0.0184,0.0078,1.1424,3,100.00,3,STATIC
0.9987,0.0392,0.0139,0.7887,1,100.00,3,STATIC
0.9929,0.0096,0.0099,1.4210,2,100.00,3,STATIC
0.9873,0.0304,0.0160,1.0655,0,100.00,3,STATIC
0.9819,0.0014,0.0122,1.7228,2,100.00,3,STATIC
0.9958,0.0215,0.0080,0.3363,0,100.00,3,STATIC
1.0106,0.0177,0.0143,1.9998,3,100.00,3,STATIC
0.9849,0.0132,0.0003,0.6395,1,100.00,3,STATIC
1.0190,0.0336,0.0163,1.2693,3,100.00,3,STATIC
1.0133,0.0043,0.0023,1.9061,0,100.00,3,STATIC
0.9875,0.0498,0.0083,0.5393,0,100.00,3,STATIC
1.0021,0.0458,0.0145,0.1954,2,100.00,3,STATIC
0.9964,0.0164,0.0105,0.8342,2,100.00,3,STATIC
1.0107,0.0370,0.0065,1.4702,3,100.00,3,STATIC
0.9850,0.0326,0.0026,1.1058,3,100.00,3,STATIC
1.0193,0.0282,0.0186,1.7442,3,100.00,3,STATIC
1.0137,0.0239,0.0147,1.3925,1,100.00,3,STATIC
0.9880,0.0446,0.0107,0.0276,0,100.00,3,STATIC
1.0022,0.0150,0.0067,1.6630,2,100.00,3,STATIC
1.0169,0.0362,0.0030,0.3213,0,100.00,3,STATIC
1.0111,0.0066,0.0190,1.9542,2,100.00,3,STATIC
0.9854,0.0272,0.0050,1.5902,1,100.00,3,STATIC
0.9997,0.0479,0.0110,1.2331,3,100.00,3,STATIC
1.0141,0.0436,0.0071,1.8728,3,100.00,3,STATIC
1.0082,0.0389,0.0130,0.5022,2,100.00,3,STATIC
1.0026,0.0347,0.0091,0.1456,2,100.00,3,STATIC
1.0171,0.0055,0.0053,1.7936,0,100.00,3,STATIC
0.9914,0.0011,0.0013,1.4318,0,100.00,3,STATIC
0.9858,0.0468,0.0174,1.0748,1,100.00,3,STATIC
1.0001,0.0425,0.0134,1.7172,3,100.00,3,STATIC
1.0145,0.0131,0.0194,0.3570,1,100.00,3,STATIC
1.0088,0.0338,0.0155,1.9987,1,100.00,3,STATIC
1.0032,0.0046,0.0016,1.6437,2,100.00,3,STATIC
1.0173,0.0499,0.0175,0.2688,0,100.00,3,STATIC
1.0118,0.0207,0.0037,1.9170,0,100.00,3,STATIC
0.9863,0.0166,0.0098,1.5663,0,100.00,3,STATIC
0.9805,0.0120,0.0058,0.1975,1,100.00,3,STATIC
1.0146,0.0075,0.0017,0.8272,1,100.00,3,STATIC
0.9892,0.0284,0.0179,0.4811,3,100.00,3,STATIC
1.0033,0.0488,0.0038,1.1093,1,100.00,3,STATIC
1.0177,0.0446,0.0100,1.7543,0,100.00,3,STATIC
1.0120,0.0402,0.0160,1.3923,0,100.00,3,STATIC
0.9864,0.0359,0.0121,0.0336,2,100.00,3,STATIC
0.9809,0.0067,0.0082,0.6821,2,100.00,3,STATIC
1.0152,0.0273,0.0042,1.3212,3,100.00,3,STATIC
0.9893,0.0479,0.0102,1.9516,3,100.00,3,STATIC
0.9838,0.0186,0.0163,0.6013,3,100.00,3,STATIC
0.9982,0.0142,0.0124,1.2417,2,100.00,3,STATIC
0.9926,0.0101,0.0185,1.8871,2,100.00,3,STATIC
0.9869,0.0307,0.0045,1.5260,0,100.00,3,STATIC
0.9812,0.0013,0.0005,0.1611,2,100.00,3,STATIC
1.0154,0.0218,0.0066,0.7951,1,100.00,3,STATIC
0.9900,0.0176,0.0127,0.4495,1,100.00,3,STATIC
0.9842,0.0383,0.0187,1.0869,3,100.00,3,STATIC
1.0185,0.0088,0.0047,0.7227,3,100.00,3,STATIC
1.0126,0.0291,0.0007,1.3456,2,100.00,3,STATIC
1.0070,0.0249,0.0168,0.9942,0,100.00,3,STATIC
1.0015,0.0208,0.0129,0.6422,2,100.00,3,STATIC
1.0156,0.0162,0.0088,1.2716,2,100.00,3,STATIC
1.0102,0.0121,0.0050,1.9225,3,100.00,3,STATIC
0.9844,0.0075,0.0010,1.5545,3,100.00,3,STATIC
1.0188,0.0033,0.0071,1.1992,3,100.00,3,STATIC
0.9930,0.0238,0.0130,0.8317,0,100.00,3,STATIC
0.9874,0.0195,0.0091,1.4764,2,100.00,3,STATIC
0.9819,0.0405,0.0053,0.1288,0,100.00,3,STATIC
1.0164,0.0363,0.0114,1.7756,2,100.00,3,STATIC
0.9907,0.0319,0.0175,0.4132,3,100.00,3,STATIC
0.9850,0.0025,0.0035,0.0509,1,100.00,3,STATIC
1.0191,0.0229,0.0094,1.6792,1,100.00,3,STATIC
1.0136,0.0186,0.0055,1.3268,3,100.00,3,STATIC
0.9877,0.0142,0.0115,1.9579,0,100.00,3,STATIC
0.9821,0.0349,0.0176,0.6026,0,100.00,3,STATIC
1.0166,0.0307,0.0137,0.2475,2,100.00,3,STATIC
0.9908,0.0011,0.0197,1.8808,2,100.00,3,STATIC
1.0051,0.0469,0.0058,0.5186,1,100.00,3,STATIC
0.9994,0.0424,0.0018,0.1601,3,100.00,3,STATIC
1.0138,0.0132,0.0179,1.8026,3,100.00,3,STATIC
1.0081,0.0088,0.0139,0.4430,3,100.00,3,STATIC
1.0024,0.0044,0.0199,1.0789,2,100.00,3,STATIC
0.9970,0.0004,0.0062,1.7351,0,100.00,3,STATIC
1.0112,0.0458,0.0021,0.3663,2,100.00,3,STATIC
1.0056,0.0415,0.0182,0.0083,3,100.00,3,STATIC
1.0197,0.0120,0.0142,1.6389,1,100.00,3,STATIC
1.0141,0.0327,0.0102,0.2826,3,100.00,3,STATIC
1.0085,0.0033,0.0163,1.9282,1,100.00,3,STATIC
0.9830,0.0241,0.0024,0.5734,0,100.00,3,STATIC
0.9970,0.0445,0.0183,1.1977,2,100.00,3,STATIC
0.9915,0.0404,0.0145,0.8461,2,100.00,3,STATIC
0.9859,0.0110,0.0105,0.4878,2,100.00,3,STATIC
1.0002,0.0067,0.0166,0.1299,3,100.00,3,STATIC
1.0145,0.0273,0.0026,0.7668,3,100.00,3,STATIC
0.9888,0.0230,0.0187,1.4059,3,100.00,3,STATIC
1.0031,0.0436,0.0147,1.0441,1,100.00,3,STATIC
0.9975,0.0393,0.0008,0.6889,0,100.00,3,STATIC
1.0118,0.0348,0.0168,0.3263,2,100.00,3,STATIC
1.0062,0.0056,0.0129,0.9660,0,100.00,3,STATIC
1.0006,0.0013,0.0190,1.6117,0,100.00,3,STATIC
0.9948,0.0467,0.0149,0.2420,3,100.00,3,STATIC
0.9893,0.0178,0.0011,0.8968,1,100.00,3,STATIC
1.0035,0.0381,0.0070,0.5239,1,100.00,3,STATIC
0.9979,0.0340,0.0132,1.1730,0,100.00,3,STATIC
0.9920,0.0043,0.0191,1.7978,2,100.00,3,STATIC
0.9867,0.0003,0.0154,1.4586,0,100.00,3,STATIC
1.0008,0.0457,0.0113,1.0869,0,100.00,3,STATIC
1.0152,0.0165,0.0074,0.7321,3,100.00,3,STATIC
1.0095,0.0121,0.0034,1.3693,3,100.00,3,STATIC
1.0040,0.0079,0.0195,1.0149,3,100.00,3,STATIC
0.9982,0.0035,0.0155,0.6524,1,100.00,3,STATIC
1.0126,0.0491,0.0016,0.2924,0,100.00,3,STATIC
1.0069,0.0447,0.0176,0.9326,0,100.00,3,STATIC
0.9813,0.0404,0.0137,1.5734,0,100.00,3,STATIC
0.9957,0.0362,0.0098,1.2183,2,100.00,3,STATIC
1.0099,0.0067,0.0058,1.8511,3,100.00,3,STATIC
0.9845,0.0027,0.0020,0.5053,3,100.00,3,STATIC
0.9986,0.0230,0.0079,0.1322,1,100.00,3,STATIC
1.0128,0.0185,0.0039,0.7656,0,100.00,3,STATIC
1.0072,0.0143,0.0200,1.4109,0,100.00,3,STATIC
0.9816,0.0100,0.0161,1.0546,2,100.00,3,STATIC
0.9959,0.0056,0.0021,1.6944,0,100.00,3,STATIC
1.0102,0.0263,0.0182,0.3331,1,100.00,3,STATIC
0.9845,0.0219,0.0042,0.9665,1,100.00,3,STATIC
0.9989,0.0175,0.0003,1.6143,1,100.00,3,STATIC
1.0133,0.0132,0.0063,0.2566,1,100.00,3,STATIC
1.0074,0.0337,0.0123,1.8824,0,100.00,3,STATIC
1.0018,0.0043,0.0183,1.5263,0,100.00,3,STATIC
1.0163,0.0252,0.0045,1.1783,0,100.00,3,STATIC
1.0106,0.0459,0.0006,0.8160,0,100.00,3,STATIC
1.0048,0.0164,0.0165,0.4493,1,100.00,3,STATIC
1.0193,0.0373,0.0127,1.0973,1,100.00,3,STATIC
1.0137,0.0080,0.0187,1.7400,3,100.00,3,STATIC
0.9879,0.0034,0.0147,1.3749,1,100.00,3,STATIC
